"date","state","fips","cases","deaths","name","description","latitude","longitude","new_cases"
2020-03-29,"georgia",13,2683,83,"Georgia","Atlanta<br>",33.749027,-84.388229,236
2020-03-30,"georgia",13,3032,103,"Georgia","Atlanta<br>",33.749027,-84.388229,349
2020-03-31,"georgia",13,4116,126,"Georgia","Atlanta<br>",33.749027,-84.388229,1084
2020-04-01,"georgia",13,4747,154,"Georgia","Atlanta<br>",33.749027,-84.388229,631
2020-04-02,"georgia",13,5444,176,"Georgia","Atlanta<br>",33.749027,-84.388229,697
2020-04-03,"georgia",13,5967,198,"Georgia","Atlanta<br>",33.749027,-84.388229,523
2020-04-04,"georgia",13,6383,208,"Georgia","Atlanta<br>",33.749027,-84.388229,416
2020-04-05,"georgia",13,6742,219,"Georgia","Atlanta<br>",33.749027,-84.388229,359
2020-04-06,"georgia",13,7558,294,"Georgia","Atlanta<br>",33.749027,-84.388229,816
2020-04-07,"georgia",13,9156,348,"Georgia","Atlanta<br>",33.749027,-84.388229,1598
2020-04-08,"georgia",13,10204,370,"Georgia","Atlanta<br>",33.749027,-84.388229,1048
2020-04-09,"georgia",13,10885,412,"Georgia","Atlanta<br>",33.749027,-84.388229,681
2020-04-10,"georgia",13,11859,425,"Georgia","Atlanta<br>",33.749027,-84.388229,974
2020-04-11,"georgia",13,12261,432,"Georgia","Atlanta<br>",33.749027,-84.388229,402
2020-04-12,"georgia",13,12103,438,"Georgia","Atlanta<br>",33.749027,-84.388229,-158
2020-04-13,"georgia",13,13125,479,"Georgia","Atlanta<br>",33.749027,-84.388229,1022
2020-04-14,"georgia",13,13913,517,"Georgia","Atlanta<br>",33.749027,-84.388229,788
2020-04-15,"georgia",13,14583,569,"Georgia","Atlanta<br>",33.749027,-84.388229,670
2020-04-16,"georgia",13,15644,611,"Georgia","Atlanta<br>",33.749027,-84.388229,1061
2020-04-17,"georgia",13,16658,661,"Georgia","Atlanta<br>",33.749027,-84.388229,1014
2020-04-18,"georgia",13,17014,670,"Georgia","Atlanta<br>",33.749027,-84.388229,356
2020-04-19,"georgia",13,17619,682,"Georgia","Atlanta<br>",33.749027,-84.388229,605
2020-04-20,"georgia",13,18447,767,"Georgia","Atlanta<br>",33.749027,-84.388229,828
2020-04-21,"georgia",13,19189,810,"Georgia","Atlanta<br>",33.749027,-84.388229,742
2020-04-22,"georgia",13,20099,837,"Georgia","Atlanta<br>",33.749027,-84.388229,910
2020-04-23,"georgia",13,20905,871,"Georgia","Atlanta<br>",33.749027,-84.388229,806
2020-04-24,"georgia",13,21575,889,"Georgia","Atlanta<br>",33.749027,-84.388229,670
2020-04-25,"georgia",13,22225,897,"Georgia","Atlanta<br>",33.749027,-84.388229,650
2020-04-26,"georgia",13,22459,907,"Georgia","Atlanta<br>",33.749027,-84.388229,234
2020-04-27,"georgia",13,23229,981,"Georgia","Atlanta<br>",33.749027,-84.388229,770
2020-04-28,"georgia",13,23607,1022,"Georgia","Atlanta<br>",33.749027,-84.388229,378
2020-04-29,"georgia",13,24300,1086,"Georgia","Atlanta<br>",33.749027,-84.388229,693
2020-04-30,"georgia",13,25431,1121,"Georgia","Atlanta<br>",33.749027,-84.388229,1131
2020-05-01,"georgia",13,26436,1153,"Georgia","Atlanta<br>",33.749027,-84.388229,1005
2020-05-02,"georgia",13,27268,1161,"Georgia","Atlanta<br>",33.749027,-84.388229,832
2020-05-03,"georgia",13,27618,1168,"Georgia","Atlanta<br>",33.749027,-84.388229,350
2020-05-04,"georgia",13,28350,1228,"Georgia","Atlanta<br>",33.749027,-84.388229,732
2020-05-05,"georgia",13,28876,1277,"Georgia","Atlanta<br>",33.749027,-84.388229,526
2020-05-06,"georgia",13,29724,1309,"Georgia","Atlanta<br>",33.749027,-84.388229,848
2020-05-07,"georgia",13,30524,1332,"Georgia","Atlanta<br>",33.749027,-84.388229,800
2020-05-08,"georgia",13,31089,1378,"Georgia","Atlanta<br>",33.749027,-84.388229,565
2020-05-09,"georgia",13,31481,1380,"Georgia","Atlanta<br>",33.749027,-84.388229,392
2020-05-10,"georgia",13,32267,1383,"Georgia","Atlanta<br>",33.749027,-84.388229,786
2020-05-11,"georgia",13,32448,1420,"Georgia","Atlanta<br>",33.749027,-84.388229,181
2020-05-12,"georgia",13,33311,1470,"Georgia","Atlanta<br>",33.749027,-84.388229,863
2020-05-13,"georgia",13,33866,1494,"Georgia","Atlanta<br>",33.749027,-84.388229,555
2020-05-14,"georgia",13,34422,1521,"Georgia","Atlanta<br>",33.749027,-84.388229,556
2020-05-15,"georgia",13,35242,1563,"Georgia","Atlanta<br>",33.749027,-84.388229,820
2020-05-16,"georgia",13,35655,1573,"Georgia","Atlanta<br>",33.749027,-84.388229,413
2020-05-17,"georgia",13,35954,1584,"Georgia","Atlanta<br>",33.749027,-84.388229,299
2020-05-18,"georgia",13,36634,1624,"Georgia","Atlanta<br>",33.749027,-84.388229,680
2020-05-19,"georgia",13,37214,1650,"Georgia","Atlanta<br>",33.749027,-84.388229,580
2020-05-20,"georgia",13,38162,1672,"Georgia","Atlanta<br>",33.749027,-84.388229,948
2020-05-21,"georgia",13,38969,1749,"Georgia","Atlanta<br>",33.749027,-84.388229,807
2020-05-22,"georgia",13,39734,1779,"Georgia","Atlanta<br>",33.749027,-84.388229,765
2020-05-23,"georgia",13,40408,1794,"Georgia","Atlanta<br>",33.749027,-84.388229,674
2020-05-24,"georgia",13,40989,1799,"Georgia","Atlanta<br>",33.749027,-84.388229,581
2020-05-25,"georgia",13,41414,1820,"Georgia","Atlanta<br>",33.749027,-84.388229,425
2020-05-26,"georgia",13,42066,1867,"Georgia","Atlanta<br>",33.749027,-84.388229,652
2020-05-27,"georgia",13,42713,1904,"Georgia","Atlanta<br>",33.749027,-84.388229,647
2020-05-28,"georgia",13,43363,1942,"Georgia","Atlanta<br>",33.749027,-84.388229,650
2020-05-29,"georgia",13,43888,1953,"Georgia","Atlanta<br>",33.749027,-84.388229,525
2020-05-30,"georgia",13,44336,1973,"Georgia","Atlanta<br>",33.749027,-84.388229,448
2020-05-31,"georgia",13,45051,2019,"Georgia","Atlanta<br>",33.749027,-84.388229,715
2020-06-01,"georgia",13,45757,2057,"Georgia","Atlanta<br>",33.749027,-84.388229,706
2020-06-02,"georgia",13,46063,2070,"Georgia","Atlanta<br>",33.749027,-84.388229,306
2020-06-03,"georgia",13,46711,2092,"Georgia","Atlanta<br>",33.749027,-84.388229,648
2020-06-04,"georgia",13,47528,2116,"Georgia","Atlanta<br>",33.749027,-84.388229,817
2020-06-05,"georgia",13,48280,2143,"Georgia","Atlanta<br>",33.749027,-84.388229,752
2020-06-06,"georgia",13,48943,2147,"Georgia","Atlanta<br>",33.749027,-84.388229,663
2020-06-07,"georgia",13,49371,2148,"Georgia","Atlanta<br>",33.749027,-84.388229,428
2020-06-08,"georgia",13,49995,2176,"Georgia","Atlanta<br>",33.749027,-84.388229,624
2020-06-09,"georgia",13,50769,2250,"Georgia","Atlanta<br>",33.749027,-84.388229,774
2020-06-10,"georgia",13,51465,2292,"Georgia","Atlanta<br>",33.749027,-84.388229,696
2020-06-11,"georgia",13,52332,2337,"Georgia","Atlanta<br>",33.749027,-84.388229,867
2020-06-12,"georgia",13,53201,2384,"Georgia","Atlanta<br>",33.749027,-84.388229,869
2020-06-13,"georgia",13,54178,2411,"Georgia","Atlanta<br>",33.749027,-84.388229,977
2020-06-14,"georgia",13,54874,2416,"Georgia","Atlanta<br>",33.749027,-84.388229,696
2020-06-15,"georgia",13,55505,2457,"Georgia","Atlanta<br>",33.749027,-84.388229,631
2020-06-16,"georgia",13,56302,2492,"Georgia","Atlanta<br>",33.749027,-84.388229,797
2020-06-17,"georgia",13,57217,2536,"Georgia","Atlanta<br>",33.749027,-84.388229,915
2020-06-18,"georgia",13,58040,2565,"Georgia","Atlanta<br>",33.749027,-84.388229,823
2020-06-19,"georgia",13,59117,2596,"Georgia","Atlanta<br>",33.749027,-84.388229,1077
2020-06-20,"georgia",13,60669,2602,"Georgia","Atlanta<br>",33.749027,-84.388229,1552
2020-06-21,"georgia",13,61493,2603,"Georgia","Atlanta<br>",33.749027,-84.388229,824
2020-06-22,"georgia",13,62705,2607,"Georgia","Atlanta<br>",33.749027,-84.388229,1212
2020-06-23,"georgia",13,64577,2646,"Georgia","Atlanta<br>",33.749027,-84.388229,1872
2020-06-24,"georgia",13,66290,2658,"Georgia","Atlanta<br>",33.749027,-84.388229,1713
2020-06-25,"georgia",13,67796,2704,"Georgia","Atlanta<br>",33.749027,-84.388229,1506
2020-06-26,"georgia",13,69542,2727,"Georgia","Atlanta<br>",33.749027,-84.388229,1746
2020-06-27,"georgia",13,71066,2733,"Georgia","Atlanta<br>",33.749027,-84.388229,1524
2020-06-28,"georgia",13,72800,2735,"Georgia","Atlanta<br>",33.749027,-84.388229,1734
2020-06-29,"georgia",13,74816,2739,"Georgia","Atlanta<br>",33.749027,-84.388229,2016
2020-06-30,"georgia",13,77280,2758,"Georgia","Atlanta<br>",33.749027,-84.388229,2464
2020-07-01,"georgia",13,79589,2779,"Georgia","Atlanta<br>",33.749027,-84.388229,2309
2020-07-02,"georgia",13,82475,2801,"Georgia","Atlanta<br>",33.749027,-84.388229,2886
2020-07-03,"georgia",13,85079,2808,"Georgia","Atlanta<br>",33.749027,-84.388229,2604
2020-07-04,"georgia",13,87592,2809,"Georgia","Atlanta<br>",33.749027,-84.388229,2513
2020-07-05,"georgia",13,89489,2812,"Georgia","Atlanta<br>",33.749027,-84.388229,1897
2020-07-06,"georgia",13,91015,2829,"Georgia","Atlanta<br>",33.749027,-84.388229,1526
2020-07-07,"georgia",13,93707,2850,"Georgia","Atlanta<br>",33.749027,-84.388229,2692
2020-07-08,"georgia",13,96538,2871,"Georgia","Atlanta<br>",33.749027,-84.388229,2831
2020-07-09,"georgia",13,98693,2880,"Georgia","Atlanta<br>",33.749027,-84.388229,2155
2020-07-10,"georgia",13,103597,2915,"Georgia","Atlanta<br>",33.749027,-84.388229,4904
2020-07-11,"georgia",13,106574,2946,"Georgia","Atlanta<br>",33.749027,-84.388229,2977
2020-07-12,"georgia",13,108389,2951,"Georgia","Atlanta<br>",33.749027,-84.388229,1815
2020-07-13,"georgia",13,111937,2972,"Georgia","Atlanta<br>",33.749027,-84.388229,3548
2020-07-14,"georgia",13,114579,2996,"Georgia","Atlanta<br>",33.749027,-84.388229,2642
2020-07-15,"georgia",13,118147,3030,"Georgia","Atlanta<br>",33.749027,-84.388229,3568
2020-07-16,"georgia",13,120848,3043,"Georgia","Atlanta<br>",33.749027,-84.388229,2701
2020-07-17,"georgia",13,124267,3071,"Georgia","Atlanta<br>",33.749027,-84.388229,3419
2020-07-18,"georgia",13,128341,3105,"Georgia","Atlanta<br>",33.749027,-84.388229,4074
2020-07-19,"georgia",13,130794,3110,"Georgia","Atlanta<br>",33.749027,-84.388229,2453
2020-07-20,"georgia",13,132788,3113,"Georgia","Atlanta<br>",33.749027,-84.388229,1994
2020-07-21,"georgia",13,135865,3186,"Georgia","Atlanta<br>",33.749027,-84.388229,3077
2020-07-22,"georgia",13,139120,3264,"Georgia","Atlanta<br>",33.749027,-84.388229,3255
2020-07-23,"georgia",13,143857,3288,"Georgia","Atlanta<br>",33.749027,-84.388229,4737
2020-07-24,"georgia",13,147732,3368,"Georgia","Atlanta<br>",33.749027,-84.388229,3875
2020-07-25,"georgia",13,151262,3421,"Georgia","Atlanta<br>",33.749027,-84.388229,3530
2020-07-26,"georgia",13,153476,3424,"Georgia","Atlanta<br>",33.749027,-84.388229,2214
2020-07-27,"georgia",13,155907,3435,"Georgia","Atlanta<br>",33.749027,-84.388229,2431
2020-07-28,"georgia",13,160038,3488,"Georgia","Atlanta<br>",33.749027,-84.388229,4131
2020-07-29,"georgia",13,163547,3566,"Georgia","Atlanta<br>",33.749027,-84.388229,3509
2020-07-30,"georgia",13,167545,3596,"Georgia","Atlanta<br>",33.749027,-84.388229,3998
2020-07-31,"georgia",13,171342,3674,"Georgia","Atlanta<br>",33.749027,-84.388229,3797
2020-08-01,"georgia",13,174834,3744,"Georgia","Atlanta<br>",33.749027,-84.388229,3492
2020-08-02,"georgia",13,177556,3758,"Georgia","Atlanta<br>",33.749027,-84.388229,2722
2020-08-03,"georgia",13,179510,3760,"Georgia","Atlanta<br>",33.749027,-84.388229,1954
2020-08-04,"georgia",13,182462,3835,"Georgia","Atlanta<br>",33.749027,-84.388229,2952
2020-08-05,"georgia",13,186395,3899,"Georgia","Atlanta<br>",33.749027,-84.388229,3933
2020-08-06,"georgia",13,189300,3942,"Georgia","Atlanta<br>",33.749027,-84.388229,2905
2020-08-07,"georgia",13,193276,4029,"Georgia","Atlanta<br>",33.749027,-84.388229,3976
2020-08-08,"georgia",13,197308,4095,"Georgia","Atlanta<br>",33.749027,-84.388229,4032
2020-08-09,"georgia",13,200147,4108,"Georgia","Atlanta<br>",33.749027,-84.388229,2839
2020-08-10,"georgia",13,202276,4138,"Georgia","Atlanta<br>",33.749027,-84.388229,2129
2020-08-11,"georgia",13,205920,4255,"Georgia","Atlanta<br>",33.749027,-84.388229,3644
2020-08-12,"georgia",13,209683,4360,"Georgia","Atlanta<br>",33.749027,-84.388229,3763
2020-08-13,"georgia",13,212009,4440,"Georgia","Atlanta<br>",33.749027,-84.388229,2326
2020-08-14,"georgia",13,215328,4474,"Georgia","Atlanta<br>",33.749027,-84.388229,3319
2020-08-15,"georgia",13,218344,4568,"Georgia","Atlanta<br>",33.749027,-84.388229,3016
2020-08-16,"georgia",13,220165,4600,"Georgia","Atlanta<br>",33.749027,-84.388229,1821
2020-08-17,"georgia",13,221841,4624,"Georgia","Atlanta<br>",33.749027,-84.388229,1676
2020-08-18,"georgia",13,224681,4691,"Georgia","Atlanta<br>",33.749027,-84.388229,2840
2020-08-19,"georgia",13,227255,4744,"Georgia","Atlanta<br>",33.749027,-84.388229,2574
2020-08-20,"georgia",13,230288,4797,"Georgia","Atlanta<br>",33.749027,-84.388229,3033
2020-08-21,"georgia",13,233169,4889,"Georgia","Atlanta<br>",33.749027,-84.388229,2881
2020-08-22,"georgia",13,235783,4982,"Georgia","Atlanta<br>",33.749027,-84.388229,2614
2020-08-23,"georgia",13,237402,5021,"Georgia","Atlanta<br>",33.749027,-84.388229,1619
2020-08-24,"georgia",13,239612,5045,"Georgia","Atlanta<br>",33.749027,-84.388229,2210
2020-08-25,"georgia",13,241865,5147,"Georgia","Atlanta<br>",33.749027,-84.388229,2253
2020-08-26,"georgia",13,244494,5195,"Georgia","Atlanta<br>",33.749027,-84.388229,2629
2020-08-27,"georgia",13,247017,5275,"Georgia","Atlanta<br>",33.749027,-84.388229,2523
2020-08-28,"georgia",13,249317,5352,"Georgia","Atlanta<br>",33.749027,-84.388229,2300
2020-08-29,"georgia",13,251676,5451,"Georgia","Atlanta<br>",33.749027,-84.388229,2359
2020-08-30,"georgia",13,252813,5478,"Georgia","Atlanta<br>",33.749027,-84.388229,1137
2020-08-31,"georgia",13,254238,5506,"Georgia","Atlanta<br>",33.749027,-84.388229,1425
2020-09-01,"georgia",13,256544,5604,"Georgia","Atlanta<br>",33.749027,-84.388229,2306
2020-09-02,"georgia",13,258482,5665,"Georgia","Atlanta<br>",33.749027,-84.388229,1938
2020-09-03,"georgia",13,261056,5735,"Georgia","Atlanta<br>",33.749027,-84.388229,2574
2020-09-04,"georgia",13,263047,5797,"Georgia","Atlanta<br>",33.749027,-84.388229,1991
2020-09-05,"georgia",13,265215,5842,"Georgia","Atlanta<br>",33.749027,-84.388229,2168
2020-09-06,"georgia",13,266707,5900,"Georgia","Atlanta<br>",33.749027,-84.388229,1492
2020-09-07,"georgia",13,267238,5907,"Georgia","Atlanta<br>",33.749027,-84.388229,531
2020-09-08,"georgia",13,268684,5931,"Georgia","Atlanta<br>",33.749027,-84.388229,1446
2020-09-09,"georgia",13,270624,5987,"Georgia","Atlanta<br>",33.749027,-84.388229,1940
2020-09-10,"georgia",13,272588,6062,"Georgia","Atlanta<br>",33.749027,-84.388229,1964
2020-09-11,"georgia",13,274242,6103,"Georgia","Atlanta<br>",33.749027,-84.388229,1654
2020-09-12,"georgia",13,276319,6144,"Georgia","Atlanta<br>",33.749027,-84.388229,2077
2020-09-13,"georgia",13,277715,6191,"Georgia","Atlanta<br>",33.749027,-84.388229,1396
2020-09-14,"georgia",13,278699,6211,"Georgia","Atlanta<br>",33.749027,-84.388229,984
2020-09-15,"georgia",13,280356,6255,"Georgia","Atlanta<br>",33.749027,-84.388229,1657
2020-09-16,"georgia",13,282363,6276,"Georgia","Atlanta<br>",33.749027,-84.388229,2007
2020-09-17,"georgia",13,284219,6328,"Georgia","Atlanta<br>",33.749027,-84.388229,1856
2020-09-18,"georgia",13,286170,6390,"Georgia","Atlanta<br>",33.749027,-84.388229,1951
2020-09-19,"georgia",13,288059,6450,"Georgia","Atlanta<br>",33.749027,-84.388229,1889
2020-09-20,"georgia",13,289096,6453,"Georgia","Atlanta<br>",33.749027,-84.388229,1037
2020-09-21,"georgia",13,289975,6455,"Georgia","Atlanta<br>",33.749027,-84.388229,879
2020-09-22,"georgia",13,290930,6524,"Georgia","Atlanta<br>",33.749027,-84.388229,955
2020-09-23,"georgia",13,292797,6620,"Georgia","Atlanta<br>",33.749027,-84.388229,1867
2020-09-24,"georgia",13,294334,6667,"Georgia","Atlanta<br>",33.749027,-84.388229,1537
2020-09-25,"georgia",13,296089,6717,"Georgia","Atlanta<br>",33.749027,-84.388229,1755
2020-09-26,"georgia",13,297553,6758,"Georgia","Atlanta<br>",33.749027,-84.388229,1464
2020-09-27,"georgia",13,298321,6789,"Georgia","Atlanta<br>",33.749027,-84.388229,768
2020-09-28,"georgia",13,298963,6803,"Georgia","Atlanta<br>",33.749027,-84.388229,642
2020-09-29,"georgia",13,300019,6836,"Georgia","Atlanta<br>",33.749027,-84.388229,1056
2020-09-30,"georgia",13,301485,6861,"Georgia","Atlanta<br>",33.749027,-84.388229,1466
2020-10-01,"georgia",13,303010,6903,"Georgia","Atlanta<br>",33.749027,-84.388229,1525
2020-10-02,"georgia",13,304406,6945,"Georgia","Atlanta<br>",33.749027,-84.388229,1396
2020-10-03,"georgia",13,305941,6972,"Georgia","Atlanta<br>",33.749027,-84.388229,1535
2020-10-04,"georgia",13,306778,6999,"Georgia","Atlanta<br>",33.749027,-84.388229,837
2020-10-05,"georgia",13,328127,7028,"Georgia","Atlanta<br>",33.749027,-84.388229,21349
2020-10-06,"georgia",13,329101,7062,"Georgia","Atlanta<br>",33.749027,-84.388229,974
2020-10-07,"georgia",13,330769,7089,"Georgia","Atlanta<br>",33.749027,-84.388229,1668
2020-10-08,"georgia",13,332142,7125,"Georgia","Atlanta<br>",33.749027,-84.388229,1373
2020-10-09,"georgia",13,333934,7178,"Georgia","Atlanta<br>",33.749027,-84.388229,1792
2020-10-10,"georgia",13,335351,7223,"Georgia","Atlanta<br>",33.749027,-84.388229,1417
2020-10-11,"georgia",13,336586,7246,"Georgia","Atlanta<br>",33.749027,-84.388229,1235
2020-10-12,"georgia",13,339577,7259,"Georgia","Atlanta<br>",33.749027,-84.388229,2991
2020-10-13,"georgia",13,340758,7282,"Georgia","Atlanta<br>",33.749027,-84.388229,1181
2020-10-14,"georgia",13,342302,7298,"Georgia","Atlanta<br>",33.749027,-84.388229,1544
2020-10-15,"georgia",13,344093,7320,"Georgia","Atlanta<br>",33.749027,-84.388229,1791
2020-10-16,"georgia",13,345879,7382,"Georgia","Atlanta<br>",33.749027,-84.388229,1786
2020-10-17,"georgia",13,347468,7429,"Georgia","Atlanta<br>",33.749027,-84.388229,1589
2020-10-18,"georgia",13,348773,7460,"Georgia","Atlanta<br>",33.749027,-84.388229,1305
2020-10-19,"georgia",13,350654,7479,"Georgia","Atlanta<br>",33.749027,-84.388229,1881
2020-10-20,"georgia",13,351990,7494,"Georgia","Atlanta<br>",33.749027,-84.388229,1336
2020-10-21,"georgia",13,353449,7523,"Georgia","Atlanta<br>",33.749027,-84.388229,1459
2020-10-22,"georgia",13,355156,7547,"Georgia","Atlanta<br>",33.749027,-84.388229,1707
2020-10-23,"georgia",13,357319,7584,"Georgia","Atlanta<br>",33.749027,-84.388229,2163
2020-10-24,"georgia",13,359001,7625,"Georgia","Atlanta<br>",33.749027,-84.388229,1682
2020-10-25,"georgia",13,360344,7626,"Georgia","Atlanta<br>",33.749027,-84.388229,1343
2020-10-26,"georgia",13,364275,7644,"Georgia","Atlanta<br>",33.749027,-84.388229,3931
2020-10-27,"georgia",13,365498,7661,"Georgia","Atlanta<br>",33.749027,-84.388229,1223
2020-10-28,"georgia",13,367126,7692,"Georgia","Atlanta<br>",33.749027,-84.388229,1628
2020-10-29,"georgia",13,368840,7737,"Georgia","Atlanta<br>",33.749027,-84.388229,1714
2020-10-30,"georgia",13,370157,7768,"Georgia","Atlanta<br>",33.749027,-84.388229,1317
2020-10-31,"georgia",13,372631,7790,"Georgia","Atlanta<br>",33.749027,-84.388229,2474
2020-11-01,"georgia",13,373700,7792,"Georgia","Atlanta<br>",33.749027,-84.388229,1069
